date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2006-09-01,3.084,3.084,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-10-01,3.069,3.069,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-11-01,3.048,3.048,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-12-01,3.042,3.042,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-01-01,3.087,3.087,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-02-01,3.08,3.08,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-03-01,3.08,3.08,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-04-01,3.07,3.07,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-05-01,3.057,3.057,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-06-01,3.073,3.073,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-07-01,3.101,3.101,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-08-01,3.136,3.136,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-09-01,3.13,3.13,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-10-01,3.122,3.122,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-11-01,3.125,3.125,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2007-12-01,3.129,3.129,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-01-01,3.138,3.138,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-02-01,3.141,3.141,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-03-01,3.148,3.148,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-04-01,3.144,3.144,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-05-01,3.079,3.079,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-06-01,3.005,3.005,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
