forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2022-09-01,2022-12-01,3,validation,1898.0,1713.3254927724888,1722.5043838420393,632.1247873959793,2790.3139496264403,184.67450722751119,184.67450722751119,34104.67361972408,True
2022-09-01,2023-03-01,6,validation,2694.0,1668.8379721184365,1673.7243376438255,242.30546642540034,3144.6614733102633,1025.1620278815635,1025.1620278815635,1050957.1834102396,True
2022-09-01,2023-09-01,12,validation,3540.0,1587.313773120329,1571.8638756894966,-489.1109250424631,3673.126406835339,1952.686226879671,1952.686226879671,3812983.5006455663,True
2022-10-01,2022-11-01,1,validation,1806.0,1755.116797067452,1767.7771066360735,1056.5929553852877,2464.061365042135,50.8832029325481,50.8832029325481,2589.100340674872,True
2022-10-01,2023-01-01,3,validation,2121.0,1730.3667515448508,1739.5414321677893,653.7733332137913,2799.825142062946,390.6332484551492,390.6332484551492,152594.33479862232,True
2022-10-01,2023-04-01,6,validation,2761.0,1690.7498678842292,1695.5318254731214,271.55307455252967,3164.1580773832598,1070.2501321157708,1070.2501321157708,1145435.345293825,True
2022-10-01,2023-10-01,12,validation,3569.0,1612.1350651899716,1597.2202253517878,-456.41156409243337,3682.673697594418,1956.8649348100284,1956.8649348100284,3829320.373089057,True
2022-11-01,2022-12-01,1,validation,1898.0,1708.9440070246205,1721.562957742806,1010.224741811287,2414.3869479561813,189.05599297537947,189.05599297537947,35742.16847990673,True
2022-11-01,2023-02-01,3,validation,2219.0,1679.3588675004955,1688.4543459478712,608.350911363037,2746.5118210669857,539.6411324995045,539.6411324995045,291212.55188534776,True
2022-11-01,2023-05-01,6,validation,3491.0,1632.477595800521,1637.1325935958878,220.3706318397688,3099.9160905221215,1858.522404199479,1858.522404199479,3454105.526911412,False
2022-11-01,2023-11-01,12,validation,3571.0,1546.0558672736306,1530.9020814767232,-514.3322588321168,3611.6623463913616,2024.9441327263694,2024.9441327263694,4100398.740662948,True
2022-12-01,2023-01-01,1,validation,2121.0,1766.4206690736364,1779.0036550149064,1074.6055448559744,2470.186241422575,354.5793309263636,354.5793309263636,125726.50192018766,True
2022-12-01,2023-03-01,3,validation,2694.0,1737.2576251581286,1746.4502302206802,669.1567030685051,2796.942063779134,956.7423748418714,956.7423748418714,915355.971818064,True
2022-12-01,2023-06-01,6,validation,3724.0,1691.6003542857134,1696.414140092227,282.41328731509253,3157.255669473883,2032.3996457142866,2032.3996457142866,4130648.3198995576,False
2022-12-01,2023-12-01,12,validation,4392.0,1609.778001122884,1595.1165707475993,-440.0147363038131,3664.1095101502174,2782.2219988771158,2782.2219988771158,7740759.251035773,False
2023-01-01,2023-02-01,1,test,2219.0,1875.491140234684,1888.0459468268918,1183.6988366038888,2576.8558892184556,343.50885976531595,343.50885976531595,117998.3367372675,True
2023-01-01,2023-04-01,3,test,2761.0,1844.91792032691,1854.2492021889345,779.9311976261786,2902.5406573928794,916.08207967309,916.08207967309,839206.3766981736,True
2023-01-01,2023-07-01,6,test,3765.0,1803.5276341361425,1808.249860396535,403.0267225210386,3263.475206073305,1961.4723658638575,1961.4723658638575,3847373.842047558,False
2023-01-01,2024-01-01,12,test,4496.0,1727.6294555685206,1712.7243822961516,-307.61300879598457,3772.4520339914643,2768.370544431479,2768.370544431479,7663875.471275845,False
2023-02-01,2023-03-01,1,test,2694.0,2066.231598634362,2078.755635316936,1378.69489001236,2765.9501569636627,627.768401365638,627.768401365638,394093.1657531688,True
2023-02-01,2023-05-01,3,test,3491.0,2051.0321807967784,2060.3111723819816,989.8030420144443,3104.168881414237,1439.9678192032216,1439.9678192032216,2073507.3203408818,False
2023-02-01,2023-08-01,6,test,3600.0,2030.4838100519944,2035.0882470265426,638.4119915854034,3485.3069767349234,1569.5161899480056,1569.5161899480056,2463381.070508904,False
2023-02-01,2024-02-01,12,test,4520.0,1989.604630428566,1974.8086038035428,-30.50948835258311,4010.680402682456,2530.395369571434,2530.395369571434,6402900.726348554,False
2023-03-01,2023-04-01,1,test,2761.0,2202.2083645821317,2214.6534375550086,1513.481526303623,2899.328299417748,558.7916354178683,558.7916354178683,312248.0918129758,True
2023-03-01,2023-06-01,3,test,3724.0,2204.185903700351,2213.268238438442,1146.2086684961837,3258.132034237488,1519.814096299649,1519.814096299649,2309834.8873111187,False
2023-03-01,2023-09-01,6,test,3540.0,2202.5460061021276,2207.353803373729,812.4585694256779,3645.7873937611203,1337.4539938978724,1337.4539938978724,1788783.18579337,True
2023-03-01,2024-03-01,12,test,4960.0,2181.621054877294,2167.2196608487347,166.71418417403046,4192.875314310956,2778.378945122706,2778.378945122706,7719389.562701162,False
2023-04-01,2023-05-01,1,test,3491.0,2619.6933937377453,2632.170073881887,1933.8783300632804,3316.7353027401027,871.3066062622547,871.3066062622547,759175.2021162477,False
2023-04-01,2023-07-01,3,test,3765.0,2633.859018162284,2642.539117088192,1574.350729938315,3684.4815650912296,1131.140981837716,1131.140981837716,1279479.9207927922,False
2023-04-01,2023-10-01,6,test,3569.0,2646.9899748998523,2649.7468391161283,1261.239921711028,4087.4137244267354,922.0100251001477,922.0100251001477,850102.4863851749,True
2023-04-01,2024-04-01,12,test,5471.0,2658.9253779294045,2642.6999733952402,653.4892518895516,4657.686389475732,2812.0746220705955,2812.0746220705955,7907763.680093483,False
2023-05-01,2023-06-01,1,test,3724.0,2742.443888960167,2754.8953134625185,2057.5370133818838,3437.399376485709,981.556111039833,981.556111039833,963452.399119641,False
2023-05-01,2023-08-01,3,test,3600.0,2742.4869608775784,2751.312534368637,1688.7778527254127,3798.0359271085813,857.5130391224216,857.5130391224216,735328.6122649717,True
2023-05-01,2023-11-01,6,test,3571.0,2750.2727011261377,2753.5333720000117,1367.8837268660245,4195.498132296753,820.7272988738623,820.7272988738623,673593.2991167861,True
