forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2021-06-01,2021-12-01,6,validation,3139.2264604363068,3511.45156900585,3504.663074487764,2133.7269783593056,4928.738681562546,-372.2251085695434,372.2251085695434,138551.5314496084,True
2021-06-01,2022-06-01,12,validation,,2888.596858899687,2910.118272945061,961.6493266061366,4867.472039644248,,,,
2021-07-01,2021-08-01,1,validation,3543.508985941734,3965.892388825842,3968.715745971502,3351.739130946562,4593.536890140448,-422.3834028841079,422.3834028841079,178407.73903195863,True
2021-07-01,2021-10-01,3,validation,2269.211946488995,3793.934760496796,3796.982786209533,2844.2221548689317,4762.837682174002,-1524.722814007801,1524.722814007801,2324779.6595558673,False
2021-07-01,2022-01-01,6,validation,2361.645210710561,3517.8962344764523,3511.086759527594,2145.955207645366,4928.66833913218,-1156.2510237658912,1156.2510237658912,1336916.4299596716,True
2021-07-01,2022-07-01,12,validation,,2921.200489483455,2942.5718948205435,1011.9897667204217,4891.124240668426,,,,
2021-08-01,2021-09-01,1,validation,2704.1872990039246,2756.198397631449,2758.8925501325093,2132.7747810636943,3394.55391886068,-52.01109862752446,52.01109862752446,2705.154380442077,True
2021-08-01,2021-11-01,3,validation,1588.37233054694,2426.749463686614,2429.7707212426,1466.0320625203826,3414.1572995965944,-838.377133139674,838.377133139674,702876.2173714987,True
2021-08-01,2022-02-01,6,validation,2311.250466948733,1870.7436180627046,1864.219079106788,464.45115071048565,3315.3187984652363,440.50684888602837,440.50684888602837,194046.28391549824,True
2021-08-01,2022-08-01,12,validation,,644.619781998583,666.6923865810002,-1355.732492757716,2727.9335178736524,,,,
2021-09-01,2021-10-01,1,validation,2269.211946488995,3369.0884301094065,3371.884994542879,2747.128159992509,4008.294927466576,-1099.8764836204114,1099.8764836204114,1209728.279221201,False
2021-09-01,2021-12-01,3,validation,3139.2264604363068,3141.5395961334643,3144.527925883314,2182.2318094793277,4123.312637960306,-2.313135697157577,2.313135697157577,5.35059675346467,True
2021-09-01,2022-03-01,6,validation,1917.0,2774.0735719221148,2767.439390613256,1388.5792794784368,4202.023989228543,-857.0735719221148,857.0735719221148,734575.1076873324,True
2021-09-01,2022-09-01,12,validation,,1964.9545217276925,1986.6059490818318,18.493718794064915,3977.756465360276,,,,
