forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2021-03-01,2022-03-01,12,validation,1917.0,5002.382040037565,5073.840818079614,2552.7770983629657,7681.301044058442,-3085.3820400375653,3085.3820400375653,9519582.332986368,False
2021-04-01,2021-05-01,1,validation,4032.831217910092,4077.180205673144,4093.6350103740374,3299.627630437034,4873.137001627749,-44.34898776305181,44.34898776305181,1966.8327156073192,True
2021-04-01,2021-07-01,3,validation,2805.884166609781,4117.208122071606,4149.412660822904,2803.1478658438696,5541.905961243389,-1311.3239554618253,1311.3239554618253,1719570.5161680472,True
2021-04-01,2021-10-01,6,validation,2269.211946488995,4170.143422334302,4230.8688830397,2356.977464840115,6114.1120176927825,-1900.931475845307,1900.931475845307,3613540.475859417,False
2021-04-01,2022-04-01,12,validation,,4262.78222311385,4335.003665292779,1779.3769008282304,6995.59281611671,,,,
2021-05-01,2021-06-01,1,validation,4060.0459080962846,4502.624137173957,4519.655460312665,3728.2267190239004,5296.065077840088,-442.5782290776724,442.5782290776724,195875.48885352866,True
2021-05-01,2021-08-01,3,validation,3543.508985941734,4564.17517864625,4596.089977723085,3258.2797720853746,5981.404530550552,-1020.6661927045161,1020.6661927045161,1041759.4769299324,True
2021-05-01,2021-11-01,6,validation,1588.37233054694,4652.890146474291,4713.164167928432,2855.676111149957,6577.267853462549,-3064.517815927351,3064.517815927351,9391269.44413614,False
2021-05-01,2022-05-01,12,validation,,4825.855903325881,4896.091139612107,2379.7458035767077,7511.924919325417,,,,
2021-06-01,2021-07-01,1,validation,2805.884166609781,4043.0376379032446,4059.566893806052,3272.0010934142197,4834.5638921660875,-1237.1534712934636,1237.1534712934636,1530548.7115334668,False
2021-06-01,2021-09-01,3,validation,2704.1872990039246,4061.2784337704525,4092.6644991796843,2749.9978200550136,5481.732600755122,-1357.0911347665278,1357.0911347665278,1841696.3480619022,False
2021-06-01,2021-12-01,6,validation,3139.2264604363068,4085.0729931394844,4145.145856136792,2277.862493450651,6025.176037038863,-945.8465327031777,945.8465327031777,894625.6634266233,True
2021-06-01,2022-06-01,12,validation,,4127.972013049415,4199.258580475437,1636.045084390123,6851.288748575977,,,,
2021-07-01,2021-08-01,1,validation,3543.508985941734,4074.3162055036914,4091.243711742188,3306.694581900854,4861.79401994093,-530.8072195619575,530.8072195619575,281756.3043390961,True
2021-07-01,2021-10-01,3,validation,2269.211946488995,4100.429576305565,4132.4358273228345,2795.6555052463564,5507.953089819665,-1831.21762981657,1831.21762981657,3353358.0077510164,False
2021-07-01,2022-01-01,6,validation,2361.645210710561,4135.555592842991,4196.45882423227,2335.846393679206,6067.535086328615,-1773.9103821324302,1773.9103821324302,3146758.0438372246,True
2021-07-01,2022-07-01,12,validation,,4200.127100845604,4272.186764399313,1725.0833647416644,6906.733556293505,,,,
2021-08-01,2021-09-01,1,validation,2704.1872990039246,2753.1430087011604,2769.5316763408046,1972.3901092799947,3548.1792932230974,-48.95570969723576,48.95570969723576,2396.6615119600237,True
2021-08-01,2021-11-01,3,validation,1588.37233054694,2642.315171752766,2674.983960338661,1309.1403961374754,4077.497469801277,-1053.9428412058262,1053.9428412058262,1110795.5125290095,True
2021-08-01,2022-02-01,6,validation,2311.250466948733,2465.212104272607,2528.3456765443007,606.7464862699901,4462.250670383212,-153.96163732387413,153.96163732387413,23704.18576744815,True
2021-08-01,2022-08-01,12,validation,,2082.81978172412,2162.0904228424533,-508.49437601001296,4994.460899648377,,,,
2021-09-01,2021-10-01,1,validation,2269.211946488995,3540.695879127243,3557.0195837778183,2757.9598805134165,4337.797166246529,-1271.483932638248,1271.483932638248,1616671.3909572249,False
2021-09-01,2021-12-01,3,validation,3139.2264604363068,3532.344589258754,3564.0931615222253,2205.293329577513,4965.418942721678,-393.11812882244703,393.11812882244703,154541.86320886205,True
2021-09-01,2022-03-01,6,validation,1917.0,3515.0451047447477,3576.8240995014003,1661.5592320329995,5487.381446913409,-1598.0451047447477,1598.0451047447477,2553748.156798652,True
2021-09-01,2022-09-01,12,validation,,3472.2480271223144,3546.8299812112855,945.9684606763864,6253.257087631668,,,,
2021-10-01,2021-11-01,1,validation,1588.37233054694,2649.1503647272502,2665.1452438030187,1865.6502674150706,3448.690731264058,-1060.7780341803102,1060.7780341803102,1125250.0377994434,False
2021-10-01,2022-01-01,3,validation,2361.645210710561,2535.16316111798,2567.488871596875,1192.0101817534955,3981.7118523459153,-173.517950407419,173.517950407419,30108.47911359152,True
2021-10-01,2022-04-01,6,validation,,2356.1027573860038,2419.4721788599427,466.35778942708833,4358.695262964037,,,,
2021-10-01,2022-10-01,12,validation,,1976.2258216218354,2055.3730521138314,-634.6978213228421,4876.842222754358,,,,
2021-11-01,2021-12-01,1,validation,3139.2264604363068,2194.02308463092,2210.810635683587,1411.1659456619868,2991.444572107099,945.2033758053867,945.2033758053867,893409.4216338991,False
2021-11-01,2022-02-01,3,validation,2311.250466948733,2037.8792539064577,2070.9048933384915,693.4720717366282,3480.2078272955932,273.37121304227526,273.37121304227526,74731.82012020504,True
2021-11-01,2022-05-01,6,validation,,1791.3728717293466,1855.9449468856649,-106.90249461709061,3801.4197600262537,,,,
2021-11-01,2022-11-01,12,validation,,1263.2775714758684,1345.0898783492155,-1369.2979044003982,4222.372012546229,,,,
2021-12-01,2022-01-01,1,validation,2361.645210710561,1470.6785213388694,1487.324696499117,693.3735745110371,2268.738666695428,890.9666893716917,890.9666893716917,793821.6415699526,False
2021-12-01,2022-03-01,3,validation,1917.0,1227.1576175793905,1259.8976821399326,-122.26935400878014,2676.5526654163245,689.8423824206095,689.8423824206095,475882.51258374244,True
2021-12-01,2022-06-01,6,validation,,843.6261094399784,908.1267476085292,-1069.2734262555953,2879.267737081987,,,,
2021-12-01,2022-12-01,12,validation,,19.74346029935358,103.90803265015295,-2668.529324986999,3031.3221499740603,,,,
2022-01-01,2022-02-01,1,validation,2311.250466948733,3140.955563080618,3157.1588539844056,2341.0238252726895,3957.927214193911,-829.705096131885,829.705096131885,688410.5465472207,False
2022-01-01,2022-04-01,3,validation,,3141.2454201809473,3173.752504777725,1793.7918158204359,4603.517351332998,,,,
2022-01-01,2022-07-01,6,validation,,3135.887399470532,3199.197551127377,1243.6662558056878,5151.488813360405,,,,
2022-01-01,2023-01-01,12,validation,,3113.9861689306454,3192.4996539740064,538.1439206807211,5971.900314183147,,,,
2022-02-01,2022-03-01,1,validation,1917.0,2318.5848457483607,2334.51013780462,1522.532263541576,3137.1128609570246,-401.58484574836075,401.58484574836075,161270.3883347347,True
2022-02-01,2022-05-01,3,validation,,2229.4147188835223,2262.8343184166933,864.6449317657411,3701.689364481411,,,,
2022-02-01,2022-08-01,6,validation,,2089.668557805138,2153.3426085692377,179.66065264519608,4144.861633164161,,,,
2022-02-01,2023-02-01,12,validation,,1795.931455089261,1875.7734118288856,-844.2283225610386,4755.272757352087,,,,
2022-03-01,2022-04-01,1,validation,,2266.000424335752,2281.958656193569,1475.205873881656,3080.7845229508575,,,,
2022-03-01,2022-06-01,3,validation,,2173.0049878429904,2206.3258703727734,812.3585018413831,3639.97821707294,,,,
2022-03-01,2022-09-01,6,validation,,2028.612041611178,2091.998742841875,127.4771102517018,4078.4102090400174,,,,
2022-03-01,2023-03-01,12,validation,,1728.1721423366748,1807.471578147025,-905.027976365882,4675.551275643001,,,,
2024-01-01,2024-02-01,1,test,4520.0,1852.8891788574424,1867.366568287375,1047.7071028399507,2655.3058792396964,2667.1108211425576,2667.1108211425576,7113480.132255727,False
2024-01-01,2024-04-01,3,test,5471.0,1721.55544459969,1753.0261848009518,357.73362273298943,3182.7979690949487,3749.44455540031,3749.44455540031,14058334.474021029,False
2024-01-01,2024-07-01,6,test,5652.0,1518.1389709129926,1579.5091241570103,-401.2017484608372,3577.536395990023,4133.861029087007,4133.861029087007,17088807.007804293,False
2024-01-01,2025-01-01,12,test,6065.0,1094.3061291054435,1172.9838519843354,-1565.0752316284788,4069.756028050487,4970.693870894556,4970.693870894556,24707797.55814871,False
2024-02-01,2024-03-01,1,test,4960.0,4507.173916479918,4504.393122173317,3588.6977821197484,5391.309216589739,452.82608352008174,452.82608352008174,205051.46191613603,True
2024-02-01,2024-05-01,3,test,5410.0,4527.507632005493,4531.205032177362,3013.9268295163297,6084.860694434875,882.4923679945068,882.4923679945068,778792.779568552,True
2024-02-01,2024-08-01,6,test,5959.0,4553.943974763583,4578.2750376644635,2415.2166836856295,6612.177489565388,1405.0560252364166,1405.0560252364166,1974182.434053158,True
2024-02-01,2025-02-01,12,test,6086.0,4596.796034388417,4644.087625174491,1835.2919348323173,7528.829257459799,1489.203965611583,1489.203965611583,2217728.451193265,True
2024-03-01,2024-04-01,1,test,5471.0,4531.219351321949,4525.903661996392,3612.8217694993896,5405.527158804021,939.780648678051,939.780648678051,883187.6676297382,False
2024-03-01,2024-06-01,3,test,5654.0,4552.660634765156,4559.947590157885,3060.543574507803,6096.823761428743,1101.339365234844,1101.339365234844,1212948.3974158892,True
2024-03-01,2024-09-01,6,test,5994.0,4582.557130666473,4613.471565546369,2484.413472663578,6612.741319338733,1411.4428693335267,1411.4428693335267,1992170.9733924589,True
2024-03-01,2025-03-01,12,test,,4635.445153668766,4677.953841843226,1888.595515480079,7530.863486341784,,,,
2024-04-01,2024-05-01,1,test,5410.0,4975.411636149702,4967.050587538737,4061.590209677206,5852.696200557301,434.58836385029826,434.58836385029826,188867.04599407924,True
2024-04-01,2024-07-01,3,test,5652.0,5004.664024024856,5005.5751017018265,3526.16552701622,6526.366775453855,647.3359759751438,647.3359759751438,419043.865791692,True
2024-04-01,2024-10-01,6,test,6472.0,5045.175540078003,5072.45389310272,2950.6730352433597,7048.563971195744,1426.824459921997,1426.824459921997,2035828.0394316984,True
2024-04-01,2025-04-01,12,test,,5116.881404399999,5146.615089621947,2397.483792615025,7935.669092629478,,,,
2024-05-01,2024-06-01,1,test,5654.0,5478.9262622667375,5471.799723472048,4578.124797338785,6355.556902708004,175.07373773326253,175.07373773326253,30650.81364389519,True
2024-05-01,2024-08-01,3,test,5959.0,5496.294838043772,5502.013456333982,4015.3559952761707,7028.019303830777,462.70516195622804,462.70516195622804,214096.06690093921,True
2024-05-01,2024-11-01,6,test,6451.0,5525.096818200412,5544.58456675065,3423.397910584503,7546.575192624709,925.9031817995883,925.9031817995883,857296.7020666015,True
