date,value_raw,value_standardized,country,country_code,source_provider,source_file_name,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2018-06-01,5628110807.630483,5628.110807630483,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-07-01,4787750571.71755,4787.75057171755,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-08-01,4949455344.741754,4949.455344741754,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-09-01,4390404369.207784,4390.404369207784,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-10-01,4746946256.603313,4746.9462566033135,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-11-01,4567608261.627159,4567.608261627159,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2018-12-01,4394677391.602447,4394.677391602447,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-01-01,4463970336.827249,4463.9703368272485,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-02-01,4139859412.676862,4139.859412676862,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-03-01,4111261150.622927,4111.261150622927,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-04-01,4709565752.100543,4709.565752100543,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-05-01,5001529617.479309,5001.529617479309,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-06-01,4335248998.911803,4335.248998911803,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-07-01,3703536563.191056,3703.536563191056,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-08-01,3715029741.9751,3715.0297419751,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-09-01,3763223955.084217,3763.223955084217,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-10-01,4049203354.277543,4049.203354277543,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-11-01,3921475970.441617,3921.475970441617,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2019-12-01,4017515720.741156,4017.515720741156,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-01-01,4119104784.920679,4119.104784920679,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-02-01,4165612134.940486,4165.612134940486,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-03-01,3296870110.575646,3296.870110575646,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-04-01,3196084601.674731,3196.084601674731,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-05-01,2853265363.776471,2853.265363776471,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-06-01,3693710925.050271,3693.710925050271,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-07-01,3668996034.60466,3668.99603460466,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-08-01,3310748804.036316,3310.748804036316,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-09-01,4291951024.480982,4291.951024480982,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-10-01,3887874078.493476,3887.8740784934757,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-11-01,4288170520.793727,4288.170520793727,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2020-12-01,4980201072.533374,4980.201072533374,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2021-01-01,4797066707.9973,4797.0667079973,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2021-02-01,4597648609.598905,4597.648609598905,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2021-03-01,5626939388.137023,5626.939388137023,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.MG.CIF_USD.M?detail=full&startPeriod=2000-01,PAK,MG,CIF_USD,M
2021-04-01,5260.0,5260.0,pakistan,PAK,pbs,summary_april_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_april_2021.pdf,,,,
2021-05-01,5308.0,5308.0,pakistan,PAK,pbs,summary_may_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_may_2021.pdf,,,,
2021-06-01,6377.0,6377.0,pakistan,PAK,pbs,summary_june_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_june_2021.pdf,,,,
2021-07-01,5601.0,5601.0,pakistan,PAK,pbs,summary_july_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_july_2021.pdf,,,,
2021-08-01,6593.0,6593.0,pakistan,PAK,pbs,summary_august_revised_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_august_revised_2021.pdf,,,,
2021-09-01,6595.0,6595.0,pakistan,PAK,pbs,summary_september_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_september_2021.pdf,,,,
2021-10-01,6386.0,6386.0,pakistan,PAK,pbs,summary_october_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_october_2021.pdf,,,,
2021-12-01,7666.0,7666.0,pakistan,PAK,pbs,summary_december_2021_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_december_2021_revised.pdf,,,,
2022-01-01,6053.0,6053.0,pakistan,PAK,pbs,summary_january_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_january_2022_revised.pdf,,,,
2022-02-01,5907.0,5907.0,pakistan,PAK,pbs,summary_february_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_february_2022_revised.pdf,,,,
2022-03-01,6425.0,6425.0,pakistan,PAK,pbs,summary_march_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_march_2022.pdf,,,,
2022-04-01,6679.0,6679.0,pakistan,PAK,pbs,Summary_April_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2022.pdf,,,,
2022-05-01,6777.0,6777.0,pakistan,PAK,pbs,Summary_May_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2022.pdf,,,,
2022-06-01,7880.0,7880.0,pakistan,PAK,pbs,Summary_June_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2022_revised.pdf,,,,
2022-07-01,4993.0,4993.0,pakistan,PAK,pbs,Summary_July_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2022_revised.pdf,,,,
2022-08-01,6071.0,6071.0,pakistan,PAK,pbs,Summary_August_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2022_revised.pdf,,,,
2022-09-01,5347.0,5347.0,pakistan,PAK,pbs,Summary_September_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_September_2022_revised.pdf,,,,
2022-10-01,4711.0,4711.0,pakistan,PAK,pbs,Summary_October_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2022_revised.pdf,,,,
2022-11-01,5182.0,5182.0,pakistan,PAK,pbs,Summary_November_2022_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2022_Revised-1.pdf,,,,
2022-12-01,5154.0,5154.0,pakistan,PAK,pbs,Summary_December_2022_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_December_2022_Revised-1.pdf,,,,
2023-01-01,4875.0,4875.0,pakistan,PAK,pbs,Summary_January_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_January_2023_Revised.pdf,,,,
2023-02-01,4034.0,4034.0,pakistan,PAK,pbs,Summary_Feb_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Feb_2023_Revised.pdf,,,,
2023-03-01,3816.0,3816.0,pakistan,PAK,pbs,Summary_March_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2023_Revised.pdf,,,,
2023-04-01,2997.0,2997.0,pakistan,PAK,pbs,Summary_April_2023.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2023.pdf,,,,
2023-05-01,4328.0,4328.0,pakistan,PAK,pbs,Summary_May_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2023_Revised.pdf,,,,
2023-06-01,4219.0,4219.0,pakistan,PAK,pbs,Summary_June_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2023_Revised.pdf,,,,
2023-07-01,3705.0,3705.0,pakistan,PAK,pbs,Summary_July_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2023_Revised.pdf,,,,
2023-08-01,4528.0,4528.0,pakistan,PAK,pbs,Summary_August_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2023_Revised.pdf,,,,
2023-09-01,3994.0,3994.0,pakistan,PAK,pbs,Summary_Sep_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Sep_2023_Revised.pdf,,,,
2023-10-01,4864.0,4864.0,pakistan,PAK,pbs,Summary_October_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2023_updated.pdf,,,,
2023-11-01,4539.0,4539.0,pakistan,PAK,pbs,Summary_November_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2023_updated.pdf,,,,
2023-12-01,4650.0,4650.0,pakistan,PAK,pbs,Summary_Dec_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Dec_2023_updated.pdf,,,,
2024-01-01,4737.0,4737.0,pakistan,PAK,pbs,Summary_January_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_January_2024.pdf,,,,
2024-02-01,4326.0,4326.0,pakistan,PAK,pbs,Summary_February_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_February_2024.pdf,,,,
2024-03-01,4873.0,4873.0,pakistan,PAK,pbs,Summary_March_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2024.pdf,,,,
2024-04-01,4865.0,4865.0,pakistan,PAK,pbs,Summary_April_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2024.pdf,,,,
2024-05-01,4948.0,4948.0,pakistan,PAK,pbs,Summary_May_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2024_Revised.pdf,,,,
2024-06-01,4983.0,4983.0,pakistan,PAK,pbs,Summary_June_2024_Revised-2.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2024_Revised-2.pdf,,,,
2024-07-01,4278.0,4278.0,pakistan,PAK,pbs,Summary_July_2024_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2024_Revised-1.pdf,,,,
2024-08-01,4534.0,4534.0,pakistan,PAK,pbs,Summary_August_2024_Updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2024_Updated.pdf,,,,
2024-09-01,4672.0,4672.0,pakistan,PAK,pbs,Summary_September_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_September_2024_Revised.pdf,,,,
2024-10-01,4473.0,4473.0,pakistan,PAK,pbs,Summary_October_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2024.pdf,,,,
2024-11-01,4518.0,4518.0,pakistan,PAK,pbs,Summary_November_2024_Updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2024_Updated.pdf,,,,
2024-12-01,5394.0,5394.0,pakistan,PAK,pbs,Summary_December_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_December_2024_Revised.pdf,,,,
2025-01-01,5273.0,5273.0,pakistan,PAK,pbs,Revised_Summary_January_2025.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_January_2025.pdf,,,,
2025-02-01,4810.0,4810.0,pakistan,PAK,pbs,Revised_Summary_February_2025.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_February_2025.pdf,,,,
2025-03-01,4845.0,4845.0,pakistan,PAK,pbs,Summary_March_2025_Revised-2.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2025_Revised-2.pdf,,,,
2025-04-01,5611.0,5611.0,pakistan,PAK,pbs,Summary_April_2025_Revised.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2025_Revised.xlsx,,,,
2025-05-01,5273.0,5273.0,pakistan,PAK,pbs,Summary_May_2025_Revised.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2025_Revised.xlsx,,,,
2025-06-01,4872.0,4872.0,pakistan,PAK,pbs,Revised_Summary-_June_2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary-_June_2025.xlsx,,,,
2025-07-01,5866.0,5866.0,pakistan,PAK,pbs,Revised_Summary_July_2025-2.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_July_2025-2.xlsx,,,,
2025-08-01,5314.0,5314.0,pakistan,PAK,pbs,Revised_Summary_August_2025-1.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_August_2025-1.xlsx,,,,
2025-09-01,5904.0,5904.0,pakistan,PAK,pbs,Revised_Summary_September_2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_September_2025.xlsx,,,,
2025-10-01,6131.0,6131.0,pakistan,PAK,pbs,Revised_Summary_October-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_October-2025.xlsx,,,,
2025-11-01,5345.0,5345.0,pakistan,PAK,pbs,Revised_Summary_November-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_November-2025.xlsx,,,,
2025-12-01,6109.0,6109.0,pakistan,PAK,pbs,Revised_Summary_December-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_December-2025.xlsx,,,,
2026-01-01,5813.0,5813.0,pakistan,PAK,pbs,Revised_Summary_January-2026.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_January-2026.xlsx,,,,
2026-02-01,5318.0,5318.0,pakistan,PAK,pbs,Revised_Summary_February-2026.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_February-2026.xlsx,,,,
