date,gross_reserves_usd_m,exports_usd_m,imports_usd_m,usd_lcy,m2_lcy_m,country,country_code,trade_balance_usd_m,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2014-10-01,12541.69159162387,1947.939519113262,4233.529329908608,102.9356,12601527.618873801,pakistan,PAK,-2285.5898107953462,122421.47147220011,-36.31428116356983,-0.2887125473691854
2014-11-01,12114.453304706101,1955.493022694516,3593.0437103194263,101.8487,12732975.332804,pakistan,PAK,-1637.5506876249103,125018.5356593064,-427.2382869177691,-3.406544354854857
2014-12-01,14306.81115547833,2146.047551397277,3829.182280025996,100.4586,13044335.1066234,pakistan,PAK,-1683.1347286287191,129847.86874019148,2192.3578507722286,18.09704322291261
2015-01-01,14437.45557393077,2054.350989476523,3036.68474790066,101.2007,13064576.677092,pakistan,PAK,-982.3337584241372,129095.71452659914,130.64441845244073,0.9131623884083728
2015-02-01,15240.12825544427,1876.686036227794,3293.1387372421523,101.8895,13169606.599062,pakistan,PAK,-1416.4527010143584,129253.81515329842,802.6726815134989,5.559654728654939
2015-03-01,15005.74124574238,1924.014231198452,3459.389123020534,101.9223,13279463.242208,pakistan,PAK,-1535.374891822082,130290.06647424557,-234.38700970188984,-1.5379595615815034
2015-04-01,16531.48516078453,1987.2079244065399,3783.553428221064,101.75005,13404141.7927134,pakistan,PAK,-1796.3455038145244,131735.97253970293,1525.7439150421505,10.167734402824347
2015-05-01,15772.00461964935,1947.252593443978,3720.7173403715483,101.98,13640512.3097024,pakistan,PAK,-1773.4647469275703,133756.73965191605,-759.4805411351808,-4.594145860148102
2015-06-01,16926.71287195314,1807.5035350910211,4365.440639275399,101.7895,14024844.2543774,pakistan,PAK,-2557.937104184378,137782.8189978082,1154.7082523037898,7.321252308442849
2015-07-01,17407.959737846217,1586.961534720728,3345.376208763517,101.7981,14012145.377612,pakistan,PAK,-1758.4146740427889,137646.43325967772,481.2468658930775,2.843120631475249
