date,const_mean,const_lower_16,const_upper_84,const_lower_5,const_upper_95,gross_reserves_usd_m_lag1_mean,gross_reserves_usd_m_lag1_lower_16,gross_reserves_usd_m_lag1_upper_84,gross_reserves_usd_m_lag1_lower_5,gross_reserves_usd_m_lag1_upper_95,usd_lkr_lag1_mean,usd_lkr_lag1_lower_16,usd_lkr_lag1_upper_84,usd_lkr_lag1_lower_5,usd_lkr_lag1_upper_95,m2_usd_m_lag1_mean,m2_usd_m_lag1_lower_16,m2_usd_m_lag1_upper_84,m2_usd_m_lag1_lower_5,m2_usd_m_lag1_upper_95
2010-05-01,97.16577828370893,97.04820709165672,97.28431924575602,96.97704776534485,97.36279623829584,1.1145862022137596,1.0859888569488212,1.1434221600921504,1.0647634765317244,1.1575396396594773,1.5507472638093138,1.424711031010269,1.6694661417306167,1.349638322885726,1.750059822376805,0.25499326329418387,0.1894063803637891,0.31747479228371817,0.1411288224515978,0.3628201023822812
2010-06-01,97.16330761338565,97.04461475837469,97.28283738261463,96.95026452048728,97.37410742491835,1.1220700196471938,1.0895594022500559,1.1535010173277698,1.0722203041212897,1.1766025299918277,1.5489496198556905,1.4202188665393813,1.6614355860220231,1.3536673474977048,1.7481810705767606,0.26374614365856075,0.19513969485737448,0.3351595328547072,0.14550158240032726,0.3794922498506887
2010-07-01,97.18060142747005,97.05252613058906,97.29124091245988,96.96982213370791,97.39106640778753,1.130680482984652,1.100745499343926,1.1611580088099371,1.0822567691693898,1.1805379658026944,1.5416986433885647,1.4173101002699962,1.6642482467532447,1.3392186544968034,1.7594797395228605,0.25801370300622145,0.18568752670023408,0.32338746251630884,0.15069759663945628,0.3671410527583977
2010-08-01,97.17239273919401,97.04247483868784,97.30415301916962,96.9635476590785,97.3999108578226,1.1389220166804814,1.108042064474461,1.1692772275877643,1.0882573459868559,1.1912684009443113,1.5524744543518139,1.4243932087044704,1.6846198921328401,1.3202014878698645,1.7866016217978957,0.2609910673148469,0.1860265156055067,0.33626217809088155,0.14020825576505616,0.3803338182779489
2010-09-01,97.18089865664204,97.04979889901269,97.29864283967389,96.98504380110869,97.40913640318615,1.1399447451667584,1.1088907279714644,1.1699108285992574,1.0850121526014056,1.1896035880455182,1.5391819924993237,1.4087296694769398,1.659513045207214,1.322622159137168,1.7623094143760336,0.2646656282866238,0.19156836935428218,0.33902581587918784,0.14378516069738131,0.37756414141911865
2010-10-01,97.17146339172984,97.0359664702502,97.29323972551948,96.95400595547143,97.40544752938168,1.1451292845028034,1.1137377635758845,1.1758511823484643,1.092362938055415,1.1939568934592644,1.542141737249732,1.4096755311793852,1.6785070651597842,1.3303402043333226,1.7358447582304446,0.26911716112901635,0.19547952612413216,0.34570078414418526,0.14445015656201834,0.38813876361064015
2010-11-01,97.16647774859773,97.03819517509854,97.2938843560506,96.96716814764582,97.37747743273378,1.1451497016961532,1.1142922393414456,1.176601217198619,1.0970145587825522,1.1940036001210166,1.5425634810345286,1.412510328633313,1.6828916462823786,1.33242344271222,1.770795046538401,0.2720287603750115,0.20018455940990967,0.3390710814658423,0.1537103444133994,0.393687112852836
2010-12-01,97.16904740032149,97.04042734443584,97.28751361883252,96.95147081583094,97.36595262879179,1.1446679837258635,1.1156227060502955,1.1759836027434283,1.0914683234778004,1.1941955319436823,1.5410924772259635,1.4195699511712951,1.666689143561002,1.351719387575563,1.7437567828139444,0.2662234124652523,0.19127124413098814,0.3324111572411698,0.15232403762568447,0.3855364956062812
2011-01-01,97.16568176990562,97.04251282453184,97.28501404469412,96.94328847994488,97.3695343417917,1.1386825304079027,1.111009238239961,1.1670492283515026,1.0917251466876765,1.18805475883617,1.5443532406978668,1.4047739713490885,1.6860755298749281,1.3009016145442085,1.7710234064002066,0.2704943956860909,0.1969762880363727,0.3468291324202696,0.139544271597043,0.4090080924985243
2011-02-01,97.1771687721564,97.04574749965018,97.30808848399171,96.96063993424605,97.39924769455166,1.1317999986405067,1.1035674671426994,1.1620916743118788,1.0834898699679287,1.1810626484966873,1.5430863203525491,1.4092558793082217,1.6742071117181518,1.328617066695854,1.7583388485037867,0.27712770877673437,0.20695075103304986,0.34717615183540135,0.15400132332542735,0.3880314535160798
