date,const_mean,const_lower_16,const_upper_84,const_lower_5,const_upper_95,gross_reserves_usd_m_lag1_mean,gross_reserves_usd_m_lag1_lower_16,gross_reserves_usd_m_lag1_upper_84,gross_reserves_usd_m_lag1_lower_5,gross_reserves_usd_m_lag1_upper_95,trade_balance_usd_m_lag1_mean,trade_balance_usd_m_lag1_lower_16,trade_balance_usd_m_lag1_upper_84,trade_balance_usd_m_lag1_lower_5,trade_balance_usd_m_lag1_upper_95,usd_lkr_lag1_mean,usd_lkr_lag1_lower_16,usd_lkr_lag1_upper_84,usd_lkr_lag1_lower_5,usd_lkr_lag1_upper_95
2008-07-01,275.2649805693684,275.1586584166899,275.36888244707865,275.0933824604404,275.4433940256452,58.158736798858214,58.062878055757174,58.26067114790224,57.9949229484207,58.31643112647481,-0.16689153755540273,-0.2189615803165288,-0.11488993549285066,-0.25146143512100044,-0.08909872384109763,-1.0582692158333413,-1.065052078102123,-1.0520374323961834,-1.0692986505163071,-1.0484991692064063
2008-08-01,275.2721510209572,275.15913576022774,275.3877188357411,275.07999479877117,275.4555458174376,58.65926508101947,58.55701920042518,58.75998676338248,58.49380928341311,58.81030002593933,-0.16370981633831622,-0.2202298640476787,-0.11636817882156199,-0.25568753516561815,-0.07278228102728368,-1.1108748635881336,-1.1169534706127258,-1.1047824360842324,-1.1213502860226532,-1.1009333779300776
2008-09-01,275.26916726429135,275.16668806669566,275.37275199026396,275.1091240955587,275.4497069340685,59.1402161808203,59.038641972505545,59.244355383089434,58.96645794411612,59.31287055944952,-0.16553009379900982,-0.21592877518838163,-0.1121248987898212,-0.24713602480829217,-0.08042483949123341,-1.1522822192697344,-1.1592581670332418,-1.1452171693210136,-1.163043975355895,-1.1411753610238247
2008-10-01,275.2778433006973,275.1706536626222,275.3888031772183,275.1003242763481,275.4598346561777,59.63375722183207,59.53017975014143,59.731226406735075,59.45771982823777,59.80120492480465,-0.16775306037116752,-0.22241374679224565,-0.111178469982399,-0.25474418204130134,-0.07779566044358702,-1.1774035925423676,-1.1850098282115498,-1.169394633698932,-1.1910862376378766,-1.1644700478502021
2008-11-01,275.2775470322117,275.16147454443285,275.3836320672909,275.10065211974216,275.4644476801845,60.12529983508714,60.02168091036881,60.222666462527556,59.96603223708108,60.270032855477126,-0.1741059601814851,-0.22315861345121774,-0.12404273910147147,-0.2593947778976742,-0.0957044072571504,-1.1858102207460475,-1.1937399847296024,-1.1780950710598086,-1.1991899931292886,-1.172592809963619
2008-12-01,275.2706072651168,275.16037159556976,275.3816500698711,275.10922405215547,275.44997171314697,60.60557534675921,60.50061053348886,60.70927364730122,60.437066438561416,60.78063787575342,-0.18343082019866383,-0.2374435520590226,-0.13110715610009302,-0.26790632665144953,-0.097568559315429,-1.1764311230609588,-1.1821381236372694,-1.1705768956590388,-1.1863056515676278,-1.167457504627463
2009-01-01,275.27124032790675,275.16464192983227,275.3757275995564,275.096946803434,275.43735652556205,61.095851799781585,60.98803583811951,61.19439624518841,60.925579668854375,61.26617426221533,-0.18473396774962333,-0.23665634800043814,-0.13277831634942272,-0.26799280156501826,-0.09390418701936706,-1.1824003239898164,-1.188353592197066,-1.17612936536267,-1.1925019554153868,-1.1723067601882777
2009-02-01,275.28370775918125,275.17566458661884,275.38192089762117,275.099505228359,275.4749578069952,61.595462509119585,61.48968436581936,61.69939997813183,61.43063035822433,61.77003001139059,-0.1931552200513792,-0.24649440612000645,-0.13871291033235203,-0.2789313389895097,-0.10911185620642606,-1.2958392377602188,-1.3002038957596194,-1.2916152352638637,-1.302957335282993,-1.2887579190681482
2009-03-01,275.2741633762851,275.16099179733357,275.3833389685788,275.08690267340904,275.4481534668244,62.08913504511382,61.98905564206736,62.18662397246358,61.909609651006335,62.25349728431059,-0.19608211396718475,-0.2526013296453034,-0.13823217839712693,-0.2946360360241679,-0.11046182883225153,-1.4640126987974313,-1.4674672726122575,-1.4603728528419568,-1.4697488022413259,-1.4582901777685153
2009-04-01,275.2890742062511,275.1791140038147,275.4058714012108,275.10375546453724,275.48551772804205,62.577255600832615,62.473203182879914,62.676730489603734,62.41300632224311,62.760346287435624,-0.20239685775834085,-0.254471357281502,-0.15101005503550616,-0.27852365467778356,-0.12304908969834276,-1.5924071415719028,-1.5980697836367388,-1.5870517933116346,-1.6010494876295198,-1.584031879333669
2009-05-01,275.2830264637776,275.17052646605424,275.3938626183182,275.0998695068385,275.46077017630415,63.069873196653134,62.96885429578501,63.17323883004713,62.88435598113187,63.23376545805528,-0.20420445010164887,-0.26348988551389335,-0.14749848230162715,-0.29981822688324605,-0.11631846227402576,-1.7293207933850683,-1.7329395476675884,-1.7258180203638582,-1.7354691050057454,-1.7237235383117775
2009-06-01,275.28732519373403,275.1697060112185,275.40256823808545,275.08902973284114,275.4702931689425,63.563338800787044,63.459594800566634,63.663525421091734,63.382241227840375,63.73418049542908,-0.2071239365107662,-0.2603208602958077,-0.15107281121663066,-0.29102403445520636,-0.11349001118580594,-1.8984630239629405,-1.9020658017477554,-1.8947135476289594,-1.9041078000758767,-1.892450773385299
2009-07-01,275.28467036280824,275.1700306976343,275.39529308411136,275.08934262235397,275.48160817693616,64.06148978350912,63.95524153811515,64.16903168778019,63.902382877712924,64.23255637306907,-0.21252557897425214,-0.25949544291298654,-0.16025828376665602,-0.30152510869815463,-0.1224513266231832,-2.0782909548336583,-2.0817720810025118,-2.0747948376987395,-2.0841013698740185,-2.0721216539923026
2009-08-01,275.2771649761669,275.15485730618104,275.3897347656159,275.0966399390416,275.4491902580726,64.54433865631317,64.4392528341755,64.64337537277564,64.36921522043723,64.7140432114157,-0.2147341610117844,-0.2695655871183848,-0.1627098977737726,-0.30587583517206685,-0.12827726237849554,-2.254312547532989,-2.2576650521514523,-2.250841631854888,-2.259954682576191,-2.2483741618089494
2009-09-01,275.2888425634855,275.17894436111214,275.4048345662653,275.1074154226468,275.4792549441952,65.03677683784801,64.93311463125116,65.14487171298575,64.88441182369951,65.20386157316344,-0.22095341652627085,-0.27142443438054414,-0.1744882328038708,-0.3002365958982247,-0.12955159535488725,-2.462001906440207,-2.464773768590654,-2.459263589165298,-2.4666699273666364,-2.457463452609355
2009-10-01,275.2890077929243,275.164377324065,275.40392753899044,275.10639474369816,275.48224492121824,65.53846666929265,65.43223145057101,65.63741589440964,65.37316515628801,65.71535240916072,-0.22334208960700125,-0.27363432067606447,-0.1723974195639503,-0.3157187533167589,-0.13371587189585227,-2.6665950256711612,-2.669435589576378,-2.6635820741909373,-2.671672736835423,-2.6614373484757836
2009-11-01,275.2888175716221,275.1695856724799,275.40927235622337,275.10790358682044,275.46332998242013,66.02978866405803,65.93200128672535,66.13101737644308,65.85051030354619,66.19348673365724,-0.2313207336564007,-0.2850145679857984,-0.18084279292564578,-0.3236328634373673,-0.14185494049176958,-2.862120588605411,-2.8659141396974857,-2.8585053288528166,-2.868520458486671,-2.855788727091014
2009-12-01,275.2865590808535,275.1749301528744,275.4145009878878,275.0868469546956,275.48622521357726,66.52373903033049,66.42540820256703,66.63118087427418,66.34474470715088,66.68691573896332,-0.22810677486681777,-0.28226107626696123,-0.17563450309759118,-0.31699053777610137,-0.13346208825752184,-3.0781940679757214,-3.0815386788670436,-3.074906308749717,-3.0835851652275075,-3.072448678049008
2010-01-01,275.2893491101213,275.176068137033,275.39325665597033,275.09562056978234,275.46565764944944,67.01223335326624,66.9012542699657,67.12646457339302,66.83383350439726,67.18678513582189,-0.23171491037753159,-0.2842979238262787,-0.17578316168752472,-0.3218051678383428,-0.13847859175735103,-3.2948084194385956,-3.29835064670754,-3.2913004739807374,-3.3004158984431093,-3.289096656972974
2010-02-01,275.2969823282435,275.17310929590394,275.41718111422773,275.11369436474905,275.4797846159783,67.50663725202904,67.40444935271907,67.62036151345879,67.31505132425038,67.68533274961709,-0.23630008479112416,-0.28998033199314904,-0.18293784619564854,-0.32428385751225486,-0.14667173551636103,-3.4820231099425136,-3.4864825996907123,-3.4774685553415905,-3.4891436215483456,-3.4741685520542545
2010-03-01,275.29683134643074,275.17053442956745,275.42407736526786,275.09059439668744,275.504317489767,68.00644435790721,67.89106957098035,68.11842764446811,67.82895326870778,68.20930366126468,-0.23621751710629219,-0.28705418297435625,-0.18654748551254302,-0.3239316770157989,-0.14483867767776046,-3.6945765907554575,-3.6971095489551735,-3.692161540512926,-3.69916457770308,-3.6904812146242287
2010-04-01,275.29874713627765,275.1867038504194,275.4174259356377,275.1010548219129,275.4867790425405,68.50070145319027,68.40009413177644,68.6018902473535,68.32601364311958,68.65115264262863,-0.2377642712011535,-0.29436818523571895,-0.18257762033904296,-0.32582524811618624,-0.1468915493888615,-3.9363445089710316,-3.9386793172187233,-3.933938461020098,-3.9401958820079352,-3.932166032082088
2010-05-01,275.30592581283076,275.1934068862581,275.4196005824746,275.11323223433084,275.4948036700344,68.99295522998106,68.88472641151327,69.0953568425141,68.82060328304588,69.16192740180136,-0.24497136956897358,-0.2955807928396165,-0.19405503247392217,-0.32886993741574416,-0.16555033918956494,-4.14382152429808,-4.147881917889077,-4.139814057888109,-4.150374247743503,-4.137290431092575
2010-06-01,275.2984352449883,275.1762454014947,275.41656169336756,275.11250643152806,275.50763282916296,69.47910920162212,69.36956291174924,69.58918317113103,69.31088201964391,69.6492356004782,-0.24741151694048935,-0.30031598997533154,-0.19346939131339208,-0.3391174690637349,-0.16433415050993241,-4.36856232618377,-4.372340467035781,-4.364714185614752,-4.374338025503476,-4.36281807860855
2010-07-01,275.30400487637706,275.1757371432176,275.420209477176,275.1063877246067,275.4879516179083,69.96311663630675,69.85377171362823,70.07439683934544,69.77343753262812,70.13340082670999,-0.2520569432783465,-0.30657985670788584,-0.19988011738689418,-0.33787367456677536,-0.16217355068733424,-4.595103336302646,-4.59872547206388,-4.591757822132132,-4.600492830111611,-4.589867157348955
2010-08-01,275.30819849145024,275.1977125217609,275.42064126818616,275.1267964494609,275.5198427583413,70.46199991571339,70.35590417714505,70.5693890038808,70.30039835671087,70.64308751880104,-0.2565789148135207,-0.31431002841346944,-0.2040351484102494,-0.3466089792973941,-0.16389802512281404,-4.857074190926671,-4.859079291537913,-4.854918657023767,-4.860819704736435,-4.853564214305251
2010-09-01,275.3040504764689,275.18068317832825,275.42919955329717,275.1105127351249,275.5148454525196,70.9653158555171,70.86760345468463,71.06854375430545,70.79758016180799,71.13497599778216,-0.2535253770991938,-0.30812026904064654,-0.19854002878992424,-0.34350489613462915,-0.16602850196228688,-5.120419670502273,-5.123009425396443,-5.117991976342226,-5.124512509019149,-5.116444413867828
2010-10-01,275.30954396215196,275.19190471005044,275.42955809592405,275.1078907151433,275.4975238865186,71.44983449158973,71.34034726298114,71.55077088224878,71.26884358458658,71.630967423115,-0.25965123411365365,-0.31003883605810817,-0.20903134056121406,-0.3453489997470374,-0.17753697889976122,-5.387597835497087,-5.390422714377947,-5.384881412877265,-5.392571692510598,-5.383264602235175
2010-11-01,275.30456139093394,275.18604087377787,275.4237392596061,275.1176640656751,275.49574545939936,71.94359894583675,71.8300979428463,72.05747223869824,71.76369134254055,72.10940655966266,-0.2643423784798795,-0.3223404463328684,-0.21099745684630003,-0.3605499350173718,-0.1689640810921289,-5.68068687386697,-5.683123850455499,-5.678218268371649,-5.684591870466534,-5.676470985129818
2010-12-01,275.29963681690924,275.17638331880056,275.41651137308094,275.0924007817462,275.4878923447088,72.4341674650723,72.32010786250527,72.55567004242221,72.24079723479855,72.62259381988432,-0.2683502356552063,-0.3249638873868287,-0.2126614068518653,-0.35757258112593937,-0.17834804838873278,-5.9801712909356946,-5.9824659277389705,-5.97781636684853,-5.984085275924133,-5.97621106637864
2011-01-01,275.30808988569305,275.1844383084647,275.4375427169168,275.1145215139727,275.5099875195634,72.93189322524181,72.82206075839672,73.03643697789143,72.75298163434752,73.11904299203488,-0.268182106932563,-0.32622456651650134,-0.21024664600605505,-0.3576017262265864,-0.17781440762623302,-6.235872165706645,-6.240131349997178,-6.231704179847507,-6.24262636158984,-6.22879887738988
2011-02-01,275.3132095133162,275.19347416158763,275.42913855704325,275.10209817312193,275.4988557892006,73.41923432711651,73.29320380960301,73.53877931729313,73.21553398945433,73.62769433636322,-0.27156081535855203,-0.3284166116155976,-0.2188608674834842,-0.3550181749915383,-0.1785558969875472,-6.49962978023287,-6.5036546704097145,-6.495656601066646,-6.506436879957329,-6.492705177914115
2011-03-01,275.3037407613859,275.1839564647989,275.4215433702236,275.1001914310488,275.50057829725057,73.9203567776333,73.81881979286993,74.02271261754952,73.75089004775138,74.0976633221091,-0.27369978935603917,-0.325214952864323,-0.22266420479884594,-0.36182248899230984,-0.1914320101249,-6.781854052754022,-6.784770269347735,-6.778973106620677,-6.786768242716577,-6.776982136748503
2011-04-01,275.3244368168878,275.20676470315726,275.43432817329926,275.12966486535726,275.5145360847285,74.41014982383241,74.30202501432626,74.51519591872811,74.23856312013817,74.59464734864119,-0.27246895979385294,-0.3311057958567957,-0.21411516433365832,-0.3686539983327086,-0.18664730413229005,-7.025591691189312,-7.030228809077642,-7.021140114888448,-7.032716695791982,-7.018554028157638
2011-05-01,275.310056392003,275.17606463659405,275.4329520606646,275.0837178423207,275.50434508318716,74.89991947514481,74.78785537859373,75.01191309341337,74.71273197745006,75.10073469013201,-0.27238568957090864,-0.32959910723177194,-0.21800344646673284,-0.3647276637228482,-0.18700521953341745,-7.272036245892502,-7.276322361443888,-7.267384090054283,-7.279275298635594,-7.264364031019825
2011-06-01,275.3262256075652,275.20448930598053,275.4518330523025,275.13709941930756,275.5335110335258,75.39349542916482,75.2853113034996,75.49412535303354,75.21975630124186,75.56720890172804,-0.2759961633505438,-0.3275807198577204,-0.21836752638683674,-0.36978615717209756,-0.18468410806999938,-7.5000594753724235,-7.505113985137154,-7.494998451733144,-7.508703466191212,-7.491951893597849
2011-07-01,275.3050077587609,275.1786947318044,275.4314626421274,275.08238810437615,275.5175903169992,75.88640738043215,75.77002849426871,75.99805894064986,75.69833153924992,76.05342263207434,-0.2787995061580495,-0.325956938928891,-0.2307413314287506,-0.3569410658891649,-0.19970265184626312,-7.712286173721834,-7.717168020970103,-7.707107722679303,-7.7202475690650525,-7.70301171962314
2011-08-01,275.32628822495514,275.20699859327937,275.44084044140675,275.13484037153114,275.5216974645152,76.38134522600477,76.2792431601488,76.49344743953789,76.19711777859985,76.56849584614756,-0.2812176412768863,-0.3362723628741241,-0.2253335101902297,-0.36633635432784606,-0.19660895869773568,-7.910768376366528,-7.916103655228835,-7.905928405132196,-7.919606603653151,-7.902917644924139
2011-09-01,275.3163877469608,275.1870305491641,275.4402815494268,275.0956333061673,275.5247209061864,76.87220417441405,76.75100153428164,76.98474533945512,76.6823450233606,77.04379593628869,-0.28095205040376836,-0.3344536017532987,-0.22871559379852588,-0.36145258978973727,-0.20079716729124897,-8.084867966792695,-8.090146846246313,-8.079532061333122,-8.094544635478158,-8.076411203113393
2011-10-01,275.32755323589976,275.20065317479185,275.45924730592856,275.1045519595828,275.54344522529556,77.36384497069837,77.25761466707108,77.46633180151044,77.19338707593762,77.5344690463499,-0.27659170217722995,-0.33142415319014573,-0.22446013099222745,-0.3636484934288488,-0.19187502707292514,-8.237724006077716,-8.24335668631206,-8.232096016803577,-8.246718972253763,-8.228358009645428
2011-11-01,275.32315685943956,275.2023977509509,275.4467072747513,275.1214284486487,275.52774005464966,77.85203443289124,77.74888596231446,77.96233994197456,77.6683615439963,78.04384011507074,-0.27979189552389927,-0.3353584683358962,-0.22409908684788543,-0.36386008815366666,-0.18410997922841088,-8.373029850840833,-8.378430905712936,-8.367465803526725,-8.382027047136395,-8.364195320482908
2011-12-01,275.32942362000483,275.2072047093937,275.459203235398,275.13520644433896,275.5298970827748,78.36254731921159,78.25015822843815,78.47451894889409,78.16012628626848,78.54021304079988,-0.2771940019920748,-0.32543085577100084,-0.22651999853917373,-0.359865183211521,-0.19476793258217484,-8.46634339917809,-8.472934926811044,-8.45964537899469,-8.476539147893424,-8.455113179586029
2012-01-01,275.3369965485984,275.20878643925283,275.46865562103966,275.1269496189434,275.56451439403963,78.84973984487583,78.72948282694394,78.96154409588925,78.66687193969209,79.03913435917185,-0.27898259463422737,-0.3347161991556373,-0.22607993914682434,-0.3681082294551962,-0.19058203674632607,-8.527291927350584,-8.533121076435664,-8.520995315563784,-8.537116496882454,-8.51787141007302
2012-02-01,275.33612252855056,275.2186103316049,275.4621585339322,275.10461678754166,275.54282453383917,79.33624178630089,79.22228898564381,79.47107196198867,79.15100912472872,79.52153468054182,-0.2742155416295266,-0.32326960491737516,-0.2239268389800153,-0.36430898309935267,-0.18364489282699706,-8.57678512311752,-8.582943561081665,-8.570610628662614,-8.587124262911853,-8.566685381765563
2012-03-01,275.33376839295545,275.206047707731,275.4617510561957,275.1190467388303,275.57246987411975,79.82865740646935,79.71535032681578,79.94557218911064,79.64675972277112,80.00747662746274,-0.27726295235643117,-0.32929533115221477,-0.22689635406947625,-0.3650190939223891,-0.19588680899104305,-8.593125465806994,-8.598496218863364,-8.588587808994777,-8.600868577934556,-8.584937775937307
2012-04-01,275.33127039888325,275.1947222837828,275.46245874260023,275.1174993543522,275.5476909273004,80.32413997589708,80.21309052916803,80.43864110196944,80.14128630586866,80.49677935746732,-0.2790082838638667,-0.33083841813584314,-0.22864903214289456,-0.36370373144318496,-0.19621559570815494,-8.560060660554177,-8.566048560716611,-8.553449137862525,-8.570102524622708,-8.549517539082252
2012-05-01,275.3270715723103,275.2076817750074,275.45476522701495,275.0982350670938,275.52687593367426,80.80757285620815,80.69404068439302,80.92554635203322,80.60936862841606,80.99567438129469,-0.28435695470775485,-0.33887318002978084,-0.2302699373700868,-0.366335814464859,-0.19536746769512348,-8.532118931976827,-8.536770936896655,-8.527596752971066,-8.53996310019351,-8.525048739904003
2012-06-01,275.32256168265553,275.2005897396392,275.4392084171885,275.12165638739475,275.53309801907375,81.28823316388397,81.1714343535231,81.40107301212281,81.09313233666286,81.46979741657279,-0.2830963367313229,-0.331878869649588,-0.23711878211498985,-0.35751685437064046,-0.20461552174557857,-8.500690960296321,-8.505795281478525,-8.49576115385504,-8.50814131698575,-8.492911571719166
2012-07-01,275.331219342499,275.2039543465208,275.45453663428106,275.1224711621094,275.53159100208364,81.78481496450067,81.67480235933287,81.90681962039169,81.60028569275977,81.96557746381427,-0.2790970167565457,-0.33372329692692654,-0.22753436541173752,-0.3679273562601273,-0.19576157976728478,-8.443429881201208,-8.44719084429995,-8.439340025963268,-8.45005204773108,-8.436717530614638
2012-08-01,275.3351015159827,275.19557062270934,275.46236675937786,275.12999775505665,275.56056714561964,82.27748020238742,82.15872565912285,82.39346478188492,82.08385613280858,82.47249955137063,-0.2804266941154954,-0.332139688648861,-0.2306566108269196,-0.36011118520521157,-0.18928675956625152,-8.393157872368604,-8.396620673057873,-8.389643880813589,-8.39913438010915,-8.38752178749534
2012-09-01,275.3350326001383,275.2062110975623,275.46242187762334,275.12130498909295,275.54601080263654,82.78021645301723,82.66598894441468,82.89314213435826,82.60045280682967,82.96656208665232,-0.2819330959271905,-0.33026047699916006,-0.22651359702717744,-0.3711750800576352,-0.19503883961608895,-8.321044669264646,-8.326784858615856,-8.315463844828914,-8.330223693010607,-8.311426755310913
2012-10-01,275.34895381914214,275.21466884468055,275.48083800664784,275.12950620581125,275.55788857411494,83.2700220229183,83.1528896550792,83.38195325699402,83.09943785986931,83.48111045597786,-0.2784901683538294,-0.33214463105636277,-0.22620749537193705,-0.3686835872997508,-0.19106913586886898,-8.228435461125057,-8.232028658865783,-8.224985372591744,-8.234149369696015,-8.22276017077625
2012-11-01,275.3435833849626,275.2287062884963,275.462627460213,275.12664330671237,275.532809775443,83.76054673922263,83.64266527736436,83.87516433688886,83.56396274005658,83.96063833689111,-0.27674559782871855,-0.33054969250067306,-0.2238526898929038,-0.35814645048449817,-0.18474642265930213,-8.128203518179454,-8.133384761470198,-8.123089932941623,-8.136233183948947,-8.119875098102884
2012-12-01,275.35014964917224,275.2234030521534,275.47146829516333,275.1371476041499,275.57646662871474,84.2542355746231,84.1369995507356,84.3668589299521,84.0608159235425,84.45500444077229,-0.2786354994862895,-0.3295774047178287,-0.22754494062803754,-0.36722927032847424,-0.18418199725118978,-7.963624725223108,-7.970682331686657,-7.956774612747329,-7.975273752022843,-7.953524941163829
2013-01-01,275.3413731088414,275.2111390805087,275.4789115294224,275.1359753328131,275.5606991074752,84.75390075086624,84.62387725576684,84.88564679878732,84.5511919910854,84.96024007989341,-0.27890445784858753,-0.3321509689147792,-0.22717586473054208,-0.3618122404653366,-0.19614409360898835,-7.814093608660029,-7.817982861803701,-7.810059555633847,-7.8204538322569315,-7.807338332949981
2013-02-01,275.3488961310987,275.2199466237281,275.48040852805843,275.1252935746536,275.5578813402713,85.24614798263369,85.12818296608901,85.36177269081254,85.0266358866815,85.43962739453781,-0.27335635318806634,-0.3260341896370211,-0.22171257628794966,-0.3652513400283087,-0.18827661873291543,-7.639415650686571,-7.6445880040560965,-7.634344357940704,-7.647261885084855,-7.631338756845876
2013-03-01,275.3433002234524,275.2149552164725,275.4693094109304,275.123949517297,275.5574443484262,85.74277640534959,85.62591323258046,85.86415300662796,85.55424092301531,85.93448217275537,-0.27076934817965326,-0.3234545721432455,-0.21785933996556248,-0.364207776740126,-0.1885786555187467,-7.447101985097518,-7.451740478678767,-7.442655643966578,-7.454280895613774,-7.440452666714705
2013-04-01,275.3529610477648,275.2112296304345,275.4878841214316,275.13779629755504,275.57802529753434,86.23151118526583,86.10988318242121,86.35695079849425,86.0290409669853,86.42025633604874,-0.2685906486396191,-0.3190756007208122,-0.21541616514291412,-0.35474800966777115,-0.18475979858107688,-7.244456580283549,-7.24915468726565,-7.239914511749944,-7.25234385478558,-7.236758942182141
2013-05-01,275.3591224880903,275.2213177666423,275.48823902109325,275.14086614031663,275.56993314543746,86.72255542536857,86.60667428798571,86.84079731632396,86.52948488097283,86.91970262595319,-0.2737128855965371,-0.3292501881697935,-0.21628617460123978,-0.3635659633537276,-0.1871602395483236,-7.021060107562756,-7.026372546285661,-7.015585535563703,-7.030581637661416,-7.012671144854342
2013-06-01,275.3512803093207,275.20989892414866,275.4934653022699,275.13791096520293,275.5619747202292,87.19539299602548,87.0726268084435,87.30887223833705,87.01191522750514,87.38838810759032,-0.27176438164747896,-0.33246684473118643,-0.21480288323327437,-0.36890025174804236,-0.17452368004303237,-6.777551463535473,-6.782181604514173,-6.773106063609753,-6.78456179211683,-6.7698797358697975
2013-07-01,275.35217110538673,275.2183198958863,275.4787337739663,275.13725811141234,275.5686130791831,87.70281435377129,87.58339918347315,87.82631610942039,87.50648959270187,87.890307761449,-0.26735140580441324,-0.3191784770913674,-0.21809018017040652,-0.35187123729687814,-0.17595371809581256,-6.519997322526796,-6.524968987199994,-6.515364084596008,-6.527646941678421,-6.512429858009177
2013-08-01,275.3483304491082,275.21310937738747,275.4796071742894,275.12609915966,275.5640859496537,88.20234791752476,88.07770822398275,88.32019651087953,88.00489188420852,88.41055419348025,-0.26741779522452663,-0.3194366588753313,-0.21537096014165796,-0.36059690300561364,-0.189138638721034,-6.2536400683202835,-6.257614970954967,-6.250142823567717,-6.259835674229873,-6.247497348268545
2013-09-01,275.3538715299014,275.227013914854,275.4908973700133,275.13907113349524,275.5729818817109,88.6881521415283,88.56809761763179,88.81569983762829,88.4996800299449,88.8843734112357,-0.2659283566733044,-0.3211250466670204,-0.21290142618862753,-0.3484912454011535,-0.1764634628540072,-5.997805589545339,-6.0015035452310945,-5.994398815138,-6.004113373107362,-5.991935263942659
2013-10-01,275.36110028089064,275.2235607799775,275.4954886326145,275.1273042357461,275.5738943485173,89.18709198979572,89.06717840136626,89.30899349602825,88.99468123281613,89.37108947558097,-0.2675804495780512,-0.32020746216741436,-0.21606839348245901,-0.3611912100683471,-0.1816184373752458,-5.73827842352786,-5.741847864939965,-5.734282530841714,-5.74482277058113,-5.731684050542608
2013-11-01,275.3544686856396,275.2260506074512,275.48203567026644,275.14368149252584,275.583032810314,89.67609833464492,89.562345492321,89.79196959807095,89.47844935054364,89.87658472070984,-0.25976836356299055,-0.3155846419177941,-0.2065816912508331,-0.34604707377310917,-0.1674355132616169,-5.482588498728939,-5.485433002944988,-5.479823794988133,-5.487436434808687,-5.478277104864522
2013-12-01,275.3598359703092,275.2294467067853,275.4864253292735,275.1448908202938,275.5669206659785,90.16700653459998,90.03729965239859,90.2971209891687,89.97054414703724,90.36756269787841,-0.26095751063394457,-0.3146877759384131,-0.20723373132196501,-0.3511358394760114,-0.16957213497640455,-5.203808965094477,-5.207752656144105,-5.1999959656613965,-5.210148937941201,-5.197673005635094
2014-01-01,275.35679374722724,275.22651489983986,275.4931962729897,275.11747667898595,275.5833561402243,90.6694826873553,90.55009765924034,90.7863655796116,90.47598162582103,90.87831929636364,-0.2522773679771656,-0.30187050716308916,-0.198169038300247,-0.3404908483282759,-0.16431490792463235,-4.970496421937282,-4.974086607641786,-4.967189366566907,-4.976353635021373,-4.964659346431464
2014-02-01,275.36131439924577,275.2204014730853,275.50532706564314,275.14143727588373,275.58233045061763,91.16227867098347,91.04332787512101,91.28669609619774,90.9654403178893,91.36860693498865,-0.2582447412221658,-0.31129373178304026,-0.2061899550316636,-0.34643190571357585,-0.17152760764404038,-4.721296643171893,-4.725731907813499,-4.7168431851191714,-4.728409816005513,-4.713906372997765
2014-03-01,275.36975552868734,275.23616847976905,275.5058719979896,275.14816873774015,275.579590992563,91.63914114660734,91.50830964540236,91.77160033033014,91.42792814145238,91.85700676986377,-0.25923150616396406,-0.31161929898773977,-0.20426306419166493,-0.3454697708214441,-0.16354371644028795,-4.429017954424946,-4.432346481009221,-4.425759270500565,-4.43474101324586,-4.423518677121678
2014-04-01,275.36641881736136,275.2374125510921,275.49998234015567,275.1374766623979,275.5901678871553,92.14334504505123,92.00730019175354,92.28244403807335,91.90704534437646,92.36361056467157,-0.2530440097293642,-0.30412714244432487,-0.2031586651476704,-0.33337222588091464,-0.16972497408354284,-4.117941325286732,-4.121713655013274,-4.114239906659601,-4.124361334187742,-4.11166428939809
2014-05-01,275.3720038383723,275.240085839282,275.4967562853958,275.159629884528,275.61700976960964,92.6331685894554,92.50957679415157,92.75719602809828,92.43779457779159,92.8143303437617,-0.2597418960625205,-0.3152824586499946,-0.20415317459211868,-0.34920300349589206,-0.1683502072278674,-3.856845801502534,-3.860440964834771,-3.853316632694805,-3.8625055309752994,-3.850734718792399
2014-06-01,275.36656154016816,275.2309930152269,275.50138724327087,275.1304520889767,275.56601264551244,93.12850216319853,93.01403137300588,93.24960987844835,92.94323833798863,93.33973055539099,-0.25948651952873253,-0.31612939661340134,-0.20649615789740702,-0.3533593244890902,-0.17124087839094448,-3.5333365817078963,-3.5361315413083005,-3.5307370918740553,-3.5377172833131616,-3.528929170866814
2014-07-01,275.35890264611714,275.2344830049887,275.4880894908608,275.13227556476824,275.56665894347947,93.61693982932636,93.50487176898336,93.72961108491937,93.42416123999938,93.82011987493458,-0.24788266485072108,-0.2976893771900888,-0.19800254227170408,-0.3389219313248838,-0.16084861504140258,-3.252738242939996,-3.255572359997126,-3.2499884460813346,-3.25696063923907,-3.2480430236478512
2014-08-01,275.3718176134514,275.2326159590284,275.4995869862256,275.13302863517146,275.5957183601299,94.10803698190846,93.98529336515439,94.23767979579294,93.89337685465748,94.30571354508562,-0.24947569802055314,-0.30391739488073904,-0.19735765693345367,-0.33468305522007435,-0.1603749117210683,-2.9526222530356905,-2.957364069658708,-2.9482001677262977,-2.9601154588001735,-2.945072764768622
