date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2007-02-01,5.6901,5.6901,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-03-01,5.6925,5.6925,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-04-01,5.6733,5.6733,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-05-01,5.688,5.688,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-06-01,5.6892,5.6892,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-07-01,5.6411,5.6411,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-08-01,5.6471,5.6471,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-09-01,5.5776,5.5776,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-10-01,5.5028,5.5028,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-11-01,5.5197,5.5197,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-12-01,5.5038,5.5038,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-01-01,5.5408,5.5408,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-02-01,5.4792,5.4792,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-03-01,5.4424,5.4424,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-04-01,5.365,5.365,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-05-01,5.7572,5.7572,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-06-01,5.3236,5.3236,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-07-01,5.2969,5.2969,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-08-01,5.3572,5.3572,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-09-01,5.453,5.453,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-10-01,5.5578,5.5578,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-11-01,5.5073,5.5073,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2008-12-01,5.5041,5.5041,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-01-01,5.5449,5.5449,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-02-01,5.5934,5.5934,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-03-01,5.6289,5.6289,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-04-01,5.6234,5.6234,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-05-01,5.6089,5.6089,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-06-01,5.5855,5.5855,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-07-01,5.5377,5.5377,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-08-01,5.517,5.517,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
