date,regime_0_prob,regime_1_prob,most_likely_regime,max_probability,split
2020-04-01,4.4679217122665875e-06,0.9999955320782877,1,0.9999955320782877,validation
2020-05-01,0.9999999999999255,7.454683841072033e-14,0,0.9999999999999255,validation
2020-06-01,0.0009338022295416456,0.9990661977704584,1,0.9990661977704584,validation
2020-07-01,7.76305162100065e-06,0.9999922369483789,1,0.9999922369483789,validation
2020-08-01,0.013928784724855887,0.9860712152751441,1,0.9860712152751441,validation
2020-09-01,1.0,4.428192102816108e-40,0,1.0,validation
2020-10-01,0.9999999980918344,1.908165631855991e-09,0,0.9999999980918344,validation
2020-11-01,0.9999689972020506,3.100279794934836e-05,0,0.9999689972020506,validation
2020-12-01,0.9999991846044266,8.15395573292349e-07,0,0.9999991846044266,validation
2021-01-01,1.0,3.1262219002070664e-52,0,1.0,validation
2021-02-01,0.9999999998504346,1.4956543385549831e-10,0,0.9999999998504346,validation
2021-03-01,0.9999999996580453,3.4195465166353334e-10,0,0.9999999996580453,validation
2021-04-01,1.0,2.148473891444381e-32,0,1.0,validation
2021-05-01,1.0,3.631200961457097e-20,0,1.0,validation
2021-06-01,0.9993183527219446,0.0006816472780554782,0,0.9993183527219446,validation
2021-07-01,1.0,8.3323180262859e-90,0,1.0,validation
2021-08-01,1.0,4.032292144150917e-97,0,1.0,validation
2021-09-01,1.0,1.4017878732120638e-74,0,1.0,validation
2021-10-01,0.9998904689639396,0.00010953103606027256,0,0.9998904689639396,validation
2021-11-01,0.9999999999999996,4.579922030284555e-16,0,0.9999999999999996,validation
2021-12-01,1.0,1.637110566184549e-217,0,1.0,validation
2022-01-01,1.0,2.4020328053719408e-148,0,1.0,validation
2022-02-01,0.9999999999941697,5.830304491790063e-12,0,0.9999999999941697,validation
2022-03-01,0.9999999999283273,7.167272929470852e-11,0,0.9999999999283273,validation
2022-04-01,0.9996565115781422,0.000343488421857833,0,0.9996565115781422,validation
2022-05-01,0.9999583927058762,4.1607294123800026e-05,0,0.9999583927058762,validation
2022-06-01,0.9998965617789772,0.00010343822102274331,0,0.9998965617789772,validation
2022-07-01,0.986875764304903,0.013124235695096945,0,0.986875764304903,validation
2022-08-01,0.9688241122916861,0.03117588770831393,0,0.9688241122916861,validation
2022-09-01,0.8178371487229409,0.18216285127705903,0,0.8178371487229409,validation
2022-10-01,0.9053993869164532,0.09460061308354678,0,0.9053993869164532,validation
2022-11-01,0.9890118992254973,0.010988100774502692,0,0.9890118992254973,validation
2022-12-01,0.9941661776975956,0.005833822302404429,0,0.9941661776975956,validation
2023-01-01,0.9614165665672983,0.03858343343270161,0,0.9614165665672983,test
2023-02-01,0.9321833441625892,0.06781665583741077,0,0.9321833441625892,test
2023-03-01,0.9999999660773052,3.392269466815748e-08,0,0.9999999660773052,test
2023-04-01,0.9999885262220182,1.1473777981840957e-05,0,0.9999885262220182,test
2023-05-01,1.0,8.127086507966038e-26,0,1.0,test
2023-06-01,0.9999999626892249,3.731077522264996e-08,0,0.9999999626892249,test
2023-07-01,0.999999999997165,2.8350505561375836e-12,0,0.999999999997165,test
2023-08-01,0.9999999619454537,3.805454621118569e-08,0,0.9999999619454537,test
2023-09-01,0.9998546442022425,0.00014535579775751104,0,0.9998546442022425,test
2023-10-01,0.9838497223608258,0.016150277639174187,0,0.9838497223608258,test
2023-11-01,0.9999999584051137,4.159488633432304e-08,0,0.9999999584051137,test
2023-12-01,1.0,2.8031374698959035e-33,0,1.0,test
2024-01-01,0.9999998950573838,1.0494261611221386e-07,0,0.9999998950573838,test
2024-02-01,0.9993971612910225,0.0006028387089775106,0,0.9993971612910225,test
2024-03-01,0.9999954687356756,4.531264324323532e-06,0,0.9999954687356756,test
2024-04-01,0.9999999999999998,3.199801684759735e-16,0,0.9999999999999998,test
2024-05-01,0.9999999999999994,4.787098225238858e-16,0,0.9999999999999994,test
2024-06-01,0.9998749326573818,0.00012506734261823283,0,0.9998749326573818,test
2024-07-01,1.0,6.673511242931465e-41,0,1.0,test
2024-08-01,1.0,3.4569692038371395e-23,0,1.0,test
2024-09-01,0.9999999999877854,1.2214536928247212e-11,0,0.9999999999877854,test
2024-10-01,0.9999999999997845,2.1553552762922364e-13,0,0.9999999999997845,test
2024-11-01,0.999999999999994,5.982964783446737e-15,0,0.999999999999994,test
2024-12-01,0.9999999769440011,2.3055998946459456e-08,0,0.9999999769440011,test
2025-01-01,0.9938900983764505,0.006109901623549616,0,0.9938900983764505,test
2025-02-01,0.947684117456696,0.05231588254330406,0,0.947684117456696,test
2025-03-01,0.9976264987167114,0.0023735012832886565,0,0.9976264987167114,test
