model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
BVAR,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4845.959476916711,1377.2619711128598,3080.9272416714325,6610.991712161989,2146.5756162589355,7545.343337574486,1072.2046456620576,-8.914626558177316
BVAR,2021-06-01,2022-06-01,12,validation,,4694.93678278323,1867.3402511359454,2301.8439605347658,7088.029605031695,1035.0171436748983,8354.856421891562,,
XGBoost,2021-06-01,2021-07-01,1,validation,2805.884166609781,5907.974609375,16.396057487754767,5886.962216232802,5928.987002517198,5875.838927210553,5940.110291539447,3092.839957919378,-17901.532475521773
XGBoost,2021-06-01,2021-09-01,3,validation,2704.1872990039246,6393.02197265625,16.396057487754767,6372.009579514052,6414.034365798448,6360.886290491803,6425.157654820697,3679.5841888064842,-25312.3975990391
XGBoost,2021-06-01,2021-12-01,6,validation,3139.2264604363068,6437.38525390625,16.396057487754767,6416.372860764052,6458.397647048448,6405.249571741803,6469.520936070697,3288.9083086241017,-20235.50383094757
XGBoost,2021-06-01,2022-06-01,12,validation,,6513.8876953125,16.396057487754767,6492.875302170302,6534.900088454698,6481.752013148053,6546.023377476947,,
MS-VAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4160.804228247815,614.0219694143478,3373.903412065834,4947.7050444297965,2957.343282479372,5364.265174016258,1014.3845815041408,-9.773579962952235
MS-VAR,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4170.091456299737,614.0219694143478,3383.1906401177553,4956.992272481719,2966.6305105312936,5373.5524020681805,1122.9494612056537,-10.188762382127107
MS-VAR,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4213.707158297489,614.0219694143478,3426.806342115507,5000.60797447947,3010.2462125290454,5417.168104065931,747.9227458762207,-8.870054658873556
MS-VAR,2021-06-01,2022-06-01,12,validation,,4324.581414016999,614.0219694143478,3537.680597835017,5111.482230198981,3121.1204682485554,5528.042359785442,,
MS-VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4100.6036293117695,614.0219694143478,3313.702813129788,4887.504445493751,2897.1426835433263,5304.064575080212,956.0517652070926,-9.562041283286948
MS-VECM,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4297.61316404185,614.0219694143478,3510.7123478598683,5084.513980223832,3094.1522182734066,5501.0741098102935,1248.827132446823,-10.706145951304599
MS-VECM,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4580.391572037619,614.0219694143478,3793.4907558556374,5367.292388219601,3376.9306262691757,5783.852517806063,1098.6539938130215,-10.09338607418207
MS-VECM,2021-06-01,2022-06-01,12,validation,,5138.6048896083375,614.0219694143478,4351.7040734263555,5925.50570579032,3935.1439438398943,6342.065835376781,,
LSTM,2021-06-01,2021-07-01,1,validation,2805.884166609781,5346.530852728248,,,,,,,
LSTM,2021-06-01,2021-09-01,3,validation,2704.1872990039246,5611.696289325205,,,,,,,
LSTM,2021-06-01,2021-12-01,6,validation,3139.2264604363068,6032.70406653426,,,,,,,
LSTM,2021-06-01,2022-06-01,12,validation,,6453.1235791286745,,,,,,,
LocalLevelSV,2021-06-01,2021-07-01,1,validation,2805.884166609781,5065.820186488399,577.8983079708137,4325.213705182596,5806.426667794201,3933.1603161389985,6198.480056837799,1933.903958526588,-14.924779298408993
LocalLevelSV,2021-06-01,2021-09-01,3,validation,2704.1872990039246,5065.820186488399,831.4428495834813,4000.283300943492,6131.357072033305,3436.2221461014665,6695.41822687533,1893.6454717660795,-11.67604611984703
LocalLevelSV,2021-06-01,2021-12-01,6,validation,3139.2264604363068,5065.820186488399,1107.8327259904606,3646.0754221333386,6485.564950843458,2894.5079426523253,7237.132430324472,1338.3839282699435,-9.441273908868805
LocalLevelSV,2021-06-01,2022-06-01,12,validation,,5065.820186488399,1516.3395470933829,3122.5528660130776,7009.0875069637195,2093.849285851673,8037.791087125124,,
BoPIdentity,2021-06-01,2021-07-01,1,validation,2805.884166609781,4841.863004371764,,,,,,,
BoPIdentity,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4841.863004371764,,,,,,,
BoPIdentity,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4841.863004371764,,,,,,,
BoPIdentity,2021-06-01,2022-06-01,12,validation,,4841.863004371764,,,,,,,
Naive,2021-07-01,2021-08-01,1,validation,3543.508985941734,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,959.560107737983,-9.574540083891877
Naive,2021-07-01,2021-10-01,3,validation,2269.211946488995,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,2226.229934931409,-16.116330086369622
Naive,2021-07-01,2022-01-01,6,validation,,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,,
Naive,2021-07-01,2022-07-01,12,validation,,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,,
ARIMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,4910.253641974973,566.1073809365103,4184.757841669209,5635.749442280738,3800.703563957147,6019.803719992799,1050.3028770104677,-10.172108760292646
ARIMA,2021-07-01,2021-10-01,3,validation,2269.211946488995,4898.390085540454,842.110821328799,3819.1816441041456,5977.598526976762,3247.8832047446085,6548.896966336299,2154.482992695452,-12.528693131802342
ARIMA,2021-07-01,2022-01-01,6,validation,,4787.743125624337,1129.0379218706655,3340.8228092913123,6234.663441957362,2574.8694615779464,7000.616789670728,,
ARIMA,2021-07-01,2022-07-01,12,validation,,4802.031115883119,1567.4535253955573,2793.2585964934133,6810.803635272825,1729.8786586675724,7874.183573098666,,
VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,4982.838767716443,567.4764736182813,4255.588404540978,5710.089130891907,3870.605317350848,6095.072218082038,1121.1964522564697,-10.476721882576014
VECM,2021-07-01,2021-10-01,3,validation,2269.211946488995,4924.031998508509,567.4764736182813,4196.7816353330445,5651.282361683973,3811.798548142914,6036.265448874104,2334.6560523977537,-18.203340941454577
VECM,2021-07-01,2022-01-01,6,validation,,4862.541461108577,567.4764736182813,4135.291097933113,5589.7918242840415,3750.3080107429823,5974.774911474172,,
VECM,2021-07-01,2022-07-01,12,validation,,4753.633205569073,567.4764736182813,4026.3828423936084,5480.883568744537,3641.399755203478,5865.8666559346675,,
BVAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,4939.816162175257,627.764411766148,4135.303697482914,5744.3286268676,3709.420524337668,6170.211800012846,1047.8544321393551,-9.834755255980927
BVAR,2021-07-01,2021-10-01,3,validation,2269.211946488995,4849.502856893281,980.5074661399881,3592.9319786330184,6106.0737351535445,2927.743536686331,6771.262177100231,2029.693502821834,-11.269634423945652
BVAR,2021-07-01,2022-01-01,6,validation,,4810.295904009895,1343.3568665498826,3088.714808597267,6531.876999422522,2177.3648271876177,7443.226980832173,,
BVAR,2021-07-01,2022-07-01,12,validation,,4659.4224030741925,1874.7665656944964,2256.8123757769877,7062.032430371397,984.9474548932353,8333.89735125515,,
XGBoost,2021-07-01,2021-08-01,1,validation,3543.508985941734,6464.2216796875,16.396057487754767,6443.209286545302,6485.234072829698,6432.085997523053,6496.357361851947,2911.4622088999245,-15869.76588218238
XGBoost,2021-07-01,2021-10-01,3,validation,2269.211946488995,6498.92431640625,16.396057487754767,6477.911923264052,6519.936709548448,6466.788634241803,6531.059998570697,4220.461885071413,-33278.3134421721
XGBoost,2021-07-01,2022-01-01,6,validation,,6619.8134765625,16.396057487754767,6598.801083420302,6640.825869704698,6587.677794398053,6651.949158726947,,
XGBoost,2021-07-01,2022-07-01,12,validation,,7912.87353515625,16.396057487754767,7891.861142014052,7933.885928298448,7880.737852991803,7945.009217320697,,
MS-VAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,3467.928703999163,614.0219694143478,2681.0278878171816,4254.829520181145,2264.46775823072,4671.389649767607,147.20062348290276,-7.346544879260217
MS-VAR,2021-07-01,2021-10-01,3,validation,2269.211946488995,3345.907765851618,614.0219694143478,2559.0069496696365,4132.8085820336,2142.4468200831748,4549.368711620062,749.9610497117549,-8.876374057985917
MS-VAR,2021-07-01,2022-01-01,6,validation,,3367.459638372238,614.0219694143478,2580.5588221902563,4154.360454554219,2163.9986926037946,4570.920584140681,,
MS-VAR,2021-07-01,2022-07-01,12,validation,,3479.6722848858913,614.0219694143478,2692.7714687039097,4266.573101067873,2276.211339117448,4683.1332306543345,,
MS-VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,3141.9846976994536,614.0219694143478,2355.083881517472,3928.885513881435,1938.5237519310103,4345.445643467897,244.66388862115227,-7.552778164395757
